Iteration: 0 | Loss: -0.15234375 | Current Suffix:*/!!!!!!!! 
Iteration: 55 | Loss: 18.375 | Current Suffix: Chong Odin Pak
Iteration: 56 | Loss: 13.5078125 | Current Suffix: Chong Odin Karachi
Iteration: 57 | Loss: 11.6171875 | Current Suffix: Chong Odin Lima
Iteration: 58 | Loss: 14.2734375 | Current Suffix: Chong Odin Oslo
Iteration: 59 | Loss: 31.15625 | Current Suffix: Chong Odin Assange
Iteration: 60 | Loss: 13.3203125 | Current Suffix: Chong Odin Erdogan
Iteration: 61 | Loss: 8.28125 | Current Suffix: Kush Odin Erdogan
Iteration: 62 | Loss: 9.6875 | Current Suffix: Kush Odin Milan
Iteration: 63 | Loss: 10.421875 | Current Suffix: Kush Odin Beirut
Iteration: 64 | Loss: 10.46875 | Current Suffix: Kush Odin Portsmouth
Iteration: 65 | Loss: 6.26171875 | Current Suffix: Hai Odin Portsmouth
Iteration: 66 | Loss: 5.87109375 | Current Suffix: Hai Odin Norfolk
Iteration: 67 | Loss: 7.09765625 | Current Suffix: Hai Odin Athens
Iteration: 68 | Loss: 8.34375 | Current Suffix: Sana Odin Athens
Iteration: 69 | Loss: 6.296875 | Current Suffix: Sana Odin Ankara
Iteration: 70 | Loss: 11.0234375 | Current Suffix: Sana Odin Ion
Iteration: 71 | Loss: 9.375 | Current Suffix: Sana Odin Normandy
Iteration: 72 | Loss: 5.9609375 | Current Suffix: Sana Odin Singapore
Iteration: 73 | Loss: 6.73828125 | Current Suffix: Sana Odin Osaka
Iteration: 74 | Loss: 9.0078125 | Current Suffix: Sana Odin Bethesda
Iteration: 75 | Loss: 5.765625 | Current Suffix: Sana Odin Lebanon
Iteration: 76 | Loss: 5.765625 | Current Suffix: Sana Odin Lebanon
Iteration: 77 | Loss: 6.296875 | Current Suffix: Sana Odin Ankara
Iteration: 78 | Loss: 12.296875 | Current Suffix: Sana OdinTT
Iteration: 79 | Loss: 8.1171875 | Current Suffix: Sana Odin Lisbon
Iteration: 80 | Loss: 8.578125 | Current Suffix: Sana Odin Lima
Iteration: 81 | Loss: 6.10546875 | Current Suffix: Sana Odin Tacoma
Iteration: 82 | Loss: 8.53125 | Current Suffix: Sana Kirin Tacoma
Iteration: 83 | Loss: 6.34375 | Current Suffix: Sana Kirin Dayton
Iteration: 84 | Loss: 8.265625 | Current Suffix: Sana Kirin Lisbon
Iteration: 85 | Loss: 15.9453125 | Current Suffix: Sana Kirin Vox
Iteration: 86 | Loss: 10.796875 | Current Suffix: Sana Kirin Nil
Iteration: 87 | Loss: 9.578125 | Current Suffix: Sana Kirin Gujarat
Iteration: 88 | Loss: 13.9609375 | Current Suffix: Sana Kirin Plymouth
Iteration: 89 | Loss: 10.1328125 | Current Suffix: Sana Kirin Arabia
Iteration: 90 | Loss: 7.5546875 | Current Suffix: Sana Kirin Brussels
Iteration: 91 | Loss: 6.31640625 | Current Suffix: Mori Kirin Brussels
Iteration: 92 | Loss: 7.5546875 | Current Suffix: Sana Kirin Brussels
Iteration: 93 | Loss: 14.3515625 | Current Suffix: Sana Kirin Merkel
Iteration: 94 | Loss: 7.546875 | Current Suffix: Sana Kirin Milan
Iteration: 95 | Loss: 9.453125 | Current Suffix: Bok Kirin Milan
Iteration: 96 | Loss: 7.55078125 | Current Suffix: Bok Kirin Singapore
Iteration: 97 | Loss: 6.25390625 | Current Suffix: Bok Kirin Burton
Iteration: 98 | Loss: 9.9375 | Current Suffix: Bok Kirin Ashton
Iteration: 99 | Loss: 8.6953125 | Current Suffix: Bok Kirin Oslo
Iteration: 100 | Loss: 13.09375 | Current Suffix: Chimera Kirin Oslo
Iteration: 101 | Loss: 13.703125 | Current Suffix: Tong Kirin Oslo
Iteration: 102 | Loss: 11.7265625 | Current Suffix: Dai Kirin Oslo
Iteration: 103 | Loss: 9.15625 | Current Suffix: Yamato Kirin Oslo
Iteration: 104 | Loss: 7.55859375 | Current Suffix: tsun Kirin Oslo
Iteration: 105 | Loss: 11.3515625 | Current Suffix: Chocobo Kirin Oslo
Iteration: 106 | Loss: 10.8125 | Current Suffix: Zig Kirin Oslo
Iteration: 107 | Loss: 7.92578125 | Current Suffix: Zig Kirin Lavrov
Iteration: 108 | Loss: 8.6484375 | Current Suffix: Gong Kirin Lavrov
Iteration: 109 | Loss: 8.234375 | Current Suffix: Chocobo Kirin Lavrov
Iteration: 110 | Loss: 10.3125 | Current Suffix: Kraken Kirin Lavrov
Iteration: 111 | Loss: 9.4453125 | Current Suffix: Kraken Kirin Ankara
Iteration: 112 | Loss: 8.1328125 | Current Suffix: Chun Kirin Ankara
Iteration: 113 | Loss: 12.0 | Current Suffix:ku Kirin Ankara
Iteration: 114 | Loss: 8.1328125 | Current Suffix: Chun Kirin Ankara
Iteration: 115 | Loss: 12.0 | Current Suffix:ku Kirin Ankara
Iteration: 116 | Loss: 7.61328125 | Current Suffix: Sana Kirin Ankara
Iteration: 117 | Loss: 16.109375 | Current Suffix: Sana KirinTT
Iteration: 118 | Loss: 9.78125 | Current Suffix: Sana Kirin Lavrov
Iteration: 119 | Loss: 6.234375 | Current Suffix:cham Kirin Lavrov
Iteration: 120 | Loss: 6.80078125 | Current Suffix: Bang Kirin Lavrov
Iteration: 121 | Loss: 6.80078125 | Current Suffix: Bang Kirin Barcelona
Iteration: 122 | Loss: 19.21875 | Current Suffix: Pumpkin Kirin Barcelona
Iteration: 123 | Loss: 11.6875 | Current Suffix:jong Kirin Barcelona
Iteration: 124 | Loss: 10.09375 | Current Suffix:jong Kirin Peru
Iteration: 125 | Loss: 13.890625 | Current Suffix:kok Kirin Peru
Iteration: 126 | Loss: 7.03125 | Current Suffix: Sana Kirin Peru
Iteration: 127 | Loss: 8.3984375 | Current Suffix: Sana Sana Peru
Iteration: 128 | Loss: 6.9296875 | Current Suffix: Sana Sana Ohio
Iteration: 129 | Loss: 6.6875 | Current Suffix: Sana Sana Sana
Iteration: 130 | Loss: 7.54296875 | Current Suffix: Sana Sana Pasadena
Iteration: 131 | Loss: 11.8828125 | Current Suffix: Sana Sana Sora
Iteration: 132 | Loss: 7.26953125 | Current Suffix: Sana Sana Panama
Iteration: 133 | Loss: 9.15625 | Current Suffix: Sana Sana Ragnarok
Iteration: 134 | Loss: 8.34375 | Current Suffix: Sana Sana Prague
Iteration: 135 | Loss: 11.421875 | Current Suffix: Sana Sana Plymouth
Iteration: 136 | Loss: 12.5625 | Current Suffix: Sana Sana Yuan
Iteration: 137 | Loss: 8.0859375 | Current Suffix: Sana Sana Kenya
Iteration: 138 | Loss: 10.9140625 | Current Suffix: Sana Sana Oak
Iteration: 139 | Loss: 8.84375 | Current Suffix: Sana Sana Ireland
Iteration: 140 | Loss: 7.54296875 | Current Suffix: Sana Sana Pasadena
Iteration: 141 | Loss: 11.6171875 | Current Suffix: Sana Sana Sunset
Iteration: 142 | Loss: 8.453125 | Current Suffix: Sana Sana Qiao
Iteration: 143 | Loss: 7.83984375 | Current Suffix: Sana Sana Nepal
Iteration: 144 | Loss: 6.6875 | Current Suffix: Sana Sana Sana
Iteration: 145 | Loss: 7.54296875 | Current Suffix: Sana Sana Pasadena
Iteration: 146 | Loss: 11.6171875 | Current Suffix: Sana Sana Sunset
Iteration: 147 | Loss: 9.1171875 | Current Suffix: Sana Sana Michigan
Iteration: 148 | Loss: 7.5859375 | Current Suffix: Sana Sana Oakland
Iteration: 149 | Loss: 9.921875 | Current Suffix: Sana Sana Ogre
Iteration: 150 | Loss: 7.54296875 | Current Suffix: Sana Sana Pasadena
Iteration: 151 | Loss: 11.6171875 | Current Suffix: Sana Sana Sunset
Iteration: 152 | Loss: 7.8359375 | Current Suffix: Sana Sana Orlando
Iteration: 153 | Loss: 10.484375 | Current Suffix: Sana Sana Torn
Iteration: 154 | Loss: 7.5703125 | Current Suffix: Sana Sana Safari
Iteration: 155 | Loss: 7.8359375 | Current Suffix: Sana Sana Orlando
Iteration: 156 | Loss: 11.203125 | Current Suffix: Sana Sana Rubio
Iteration: 157 | Loss: 6.62890625 | Current Suffix: Sana Sana Utah
Iteration: 158 | Loss: 6.6875 | Current Suffix: Sana Sana Sana
Iteration: 159 | Loss: 7.26953125 | Current Suffix: Sana Sana Panama
Iteration: 160 | Loss: 10.140625 | Current Suffix: Sana Sana Mumbai
Iteration: 161 | Loss: 9.734375 | Current Suffix: Sana Sana Tulsa
Iteration: 162 | Loss: 8.3984375 | Current Suffix: Sana Sana Peru
Iteration: 163 | Loss: 6.9296875 | Current Suffix: Sana Sana Ohio
Iteration: 164 | Loss: 8.65625 | Current Suffix: Sana Sana Baghdad
Iteration: 165 | Loss: 9.453125 | Current Suffix: Sana Sana=-=-=-=-=-=-=-=-
Iteration: 166 | Loss: 8.890625 | Current Suffix: Sana Sana Brooklyn
Iteration: 167 | Loss: 9.546875 | Current Suffix: Sana Sana Hera
Iteration: 168 | Loss: 6.6875 | Current Suffix: Sana Sana Sana
Iteration: 169 | Loss: 7.26953125 | Current Suffix: Sana Sana Panama
Iteration: 170 | Loss: 7.8359375 | Current Suffix: Sana Sana Orlando
Iteration: 171 | Loss: 11.203125 | Current Suffix: Sana Sana Rubio
Iteration: 172 | Loss: 6.9296875 | Current Suffix: Sana Sana Ohio
Iteration: 173 | Loss: 9.078125 | Current Suffix: Sana Sana Oslo
Iteration: 174 | Loss: 10.5390625 | Current Suffix: Sana Sana Omega
Iteration: 175 | Loss: 7.5703125 | Current Suffix: Sana Sana Safari
Iteration: 176 | Loss: 7.8359375 | Current Suffix: Sana Sana Orlando
Iteration: 177 | Loss: 10.03125 | Current Suffix: Sana Sana Orwell
Iteration: 178 | Loss: 6.9296875 | Current Suffix: Sana Sana Ohio
Iteration: 179 | Loss: 8.65625 | Current Suffix: Sana Sana Baghdad
Iteration: 180 | Loss: 9.453125 | Current Suffix: Sana Sana=-=-=-=-=-=-=-=-
Iteration: 181 | Loss: 9.15625 | Current Suffix: Sana Sana Rochester
Iteration: 182 | Loss: 10.484375 | Current Suffix: Sana Sana Torn
Iteration: 183 | Loss: 7.5703125 | Current Suffix: Sana Sana Safari
Iteration: 184 | Loss: 7.8359375 | Current Suffix: Sana Sana Orlando
Iteration: 185 | Loss: 10.484375 | Current Suffix: Sana Sana Torn
Iteration: 186 | Loss: 7.5703125 | Current Suffix: Sana Sana Safari
Iteration: 187 | Loss: 7.8359375 | Current Suffix: Sana Sana Orlando
Iteration: 188 | Loss: 10.484375 | Current Suffix: Sana Sana Torn
Iteration: 189 | Loss: 8.6875 | Current Suffix: Sana Sana Yemen
Iteration: 190 | Loss: 6.6875 | Current Suffix: Sana Sana Sana
Iteration: 191 | Loss: 7.54296875 | Current Suffix: Sana Sana Pasadena
Iteration: 192 | Loss: 11.6171875 | Current Suffix: Sana Sana Sunset
Iteration: 193 | Loss: 6.6875 | Current Suffix: Sana Sana Sana
Iteration: 194 | Loss: 7.54296875 | Current Suffix: Sana Sana Pasadena
Iteration: 195 | Loss: 15.4765625 | Current Suffix: Sana Sana Turbo
Iteration: 196 | Loss: 9.65625 | Current Suffix: Sana Sana Havana
Iteration: 197 | Loss: 17.078125 | Current Suffix: Sana Sana Rey
Iteration: 198 | Loss: 7.8359375 | Current Suffix: Sana Sana Orlando
Iteration: 199 | Loss: 15.578125 | Current Suffix: Sana Sana Nixon
Iteration: 200 | Loss: 8.46875 | Current Suffix: Sana Sana Mexico
Iteration: 201 | Loss: 10.484375 | Current Suffix: Sana Sana Torn
Iteration: 202 | Loss: 8.6875 | Current Suffix: Sana Sana Yemen
Iteration: 203 | Loss: 7.54296875 | Current Suffix: Sana Sana Pasadena
Iteration: 204 | Loss: 11.6171875 | Current Suffix: Sana Sana Sunset
Iteration: 205 | Loss: 7.8359375 | Current Suffix: Sana Sana Orlando
Iteration: 206 | Loss: 12.265625 | Current Suffix: Sana Sana Marino
Iteration: 207 | Loss: 9.15625 | Current Suffix: Sana Sana Ragnarok
Iteration: 208 | Loss: 7.99609375 | Current Suffix: Sana Sana Lima
Iteration: 209 | Loss: 11.3046875 | Current Suffix: Sana Sana Poo
Iteration: 210 | Loss: 8.421875 | Current Suffix: Sana Sana Osaka
Iteration: 211 | Loss: 11.7265625 | Current Suffix: Sana Sana Kore
Iteration: 212 | Loss: 8.09375 | Current Suffix: Sana Sana Singapore
Iteration: 213 | Loss: 7.5 | Current Suffix: Sana Kirin Singapore
Iteration: 214 | Loss: 6.65625 | Current Suffix: Fu Kirin Singapore
Iteration: 215 | Loss: 10.34375 | Current Suffix: Fu Kirin Oslo
Iteration: 216 | Loss: 15.1640625 | Current Suffix:bub Kirin Oslo
Iteration: 217 | Loss: 7.55859375 | Current Suffix: tsun Kirin Oslo
Iteration: 218 | Loss: 14.2890625 | Current Suffix:cham Kirin Oslo
Iteration: 219 | Loss: 10.265625 | Current Suffix:cham Bang Oslo
Iteration: 220 | Loss: 10.1484375 | Current Suffix: Forsaken Bang Oslo
Iteration: 221 | Loss: 17.71875 | Current Suffix: Forsaken Bang Copenhagen
Iteration: 222 | Loss: 14.53125 | Current Suffix: Forsaken Bang Greenland
Iteration: 223 | Loss: 14.9921875 | Current Suffix: Forest Bang Greenland
Iteration: 224 | Loss: 13.046875 | Current Suffix: Crusader Bang Greenland
Iteration: 225 | Loss: 13.671875 | Current Suffix: Crusader Bang Birmingham
Iteration: 226 | Loss: 12.515625 | Current Suffix:otom Bang Birmingham
Iteration: 227 | Loss: 11.8671875 | Current Suffix:otom Bang Kuwait
Iteration: 228 | Loss: 10.5625 | Current Suffix:otom Bang Antioch
Iteration: 229 | Loss: 7.2890625 | Current Suffix:otom Tunisia Antioch
Iteration: 230 | Loss: 7.6015625 | Current Suffix:otom Tunisia Pittsburgh
Iteration: 231 | Loss: 9.2421875 | Current Suffix: Miko Tunisia Pittsburgh
Iteration: 232 | Loss: 8.15625 | Current Suffix: Miko Tunisia Orlando
Iteration: 233 | Loss: 12.3671875 | Current Suffix: Miko Tunisia Rei
Iteration: 234 | Loss: 13.3203125 | Current Suffix: Miko Tunisia Portsmouth
Iteration: 235 | Loss: 11.390625 | Current Suffix: Miko Tunisia Nile
Iteration: 236 | Loss: 11.2578125 | Current Suffix: Miko Tunisia Persia
Iteration: 237 | Loss: 10.6484375 | Current Suffix: Miko Tunisia Peru
Iteration: 238 | Loss: 10.9609375 | Current Suffix: Miko Tunisia Lima
Iteration: 239 | Loss: 8.15625 | Current Suffix: Miko Tunisia Orlando
Iteration: 240 | Loss: 12.3671875 | Current Suffix: Miko Tunisia Rei
Iteration: 241 | Loss: 13.3203125 | Current Suffix: Miko Tunisia Portsmouth
Iteration: 242 | Loss: 11.2578125 | Current Suffix: Miko Tunisia Persia
Iteration: 243 | Loss: 8.15625 | Current Suffix: Miko Tunisia Orlando
Iteration: 244 | Loss: 12.3671875 | Current Suffix: Miko Tunisia Rei
Iteration: 245 | Loss: 14.0546875 | Current Suffix: Miko Tunisia Bang
Iteration: 246 | Loss: 18.734375 | Current Suffix: Miko Tunisia Milan
Iteration: 247 | Loss: 10.9609375 | Current Suffix: Miko Tunisia Lima
Iteration: 248 | Loss: 7.36328125 | Current Suffix:otom Tunisia Lima
Iteration: 249 | Loss: 10.90625 | Current Suffix: Pain Tunisia Lima
Iteration: 250 | Loss: 9.234375 | Current Suffix: Pain Tunisia Osaka
Iteration: 251 | Loss: 11.5 | Current Suffix:ZZ Tunisia Osaka
Iteration: 252 | Loss: 6.2734375 | Current Suffix:AAAAAAAA Tunisia Osaka
Iteration: 253 | Loss: 9.34375 | Current Suffix:Boo Tunisia Osaka
Iteration: 254 | Loss: 8.3125 | Current Suffix:inqu Tunisia Osaka
Iteration: 255 | Loss: 13.421875 | Current Suffix: Zig Tunisia Osaka
Iteration: 256 | Loss: 10.0703125 | Current Suffix: Zig Tunisia Orwell
Iteration: 257 | Loss: 19.109375 | Current Suffix: Zig Tunisia Plymouth
Iteration: 258 | Loss: 14.828125 | Current Suffix: Zig Juda Plymouth
Iteration: 259 | Loss: 8.8515625 | Current Suffix: Zig Juda Athena
Iteration: 260 | Loss: 9.3984375 | Current Suffix: Zig Juda Singapore
Iteration: 261 | Loss: 7.65625 | Current Suffix: Zig Kirin Singapore
Iteration: 262 | Loss: 6.1953125 | Current Suffix: Ogre Kirin Singapore
Iteration: 263 | Loss: 9.0859375 | Current Suffix: Ogre Kirin Karachi
Iteration: 264 | Loss: 6.85546875 | Current Suffix: Ogre Kirin Eaton
Iteration: 265 | Loss: 7.35546875 | Current Suffix: Fu Kirin Eaton
Iteration: 266 | Loss: 6.65625 | Current Suffix: Fu Kirin Singapore
Iteration: 267 | Loss: 7.65625 | Current Suffix: Zig Kirin Singapore
Iteration: 268 | Loss: 6.1953125 | Current Suffix: Ogre Kirin Singapore
Iteration: 269 | Loss: 7.65625 | Current Suffix: Zig Kirin Singapore
Iteration: 270 | Loss: 6.1953125 | Current Suffix: Ogre Kirin Singapore
Iteration: 271 | Loss: 9.0859375 | Current Suffix: Ogre Kirin Karachi
Iteration: 272 | Loss: 6.85546875 | Current Suffix: Ogre Kirin Eaton
Iteration: 273 | Loss: 7.35546875 | Current Suffix: Fu Kirin Eaton
Iteration: 274 | Loss: 15.2265625 | Current Suffix: Gin Kirin Eaton
Iteration: 275 | Loss: 9.34375 | Current Suffix: Kraken Kirin Eaton
Iteration: 276 | Loss: 11.21875 | Current Suffix: Hua Kirin Eaton
Iteration: 277 | Loss: 18.59375 | Current Suffix: Cube Kirin Eaton
Iteration: 278 | Loss: 11.21875 | Current Suffix: Hua Kirin Eaton
Iteration: 279 | Loss: 13.078125 | Current Suffix: Hua Chaos Eaton
Iteration: 280 | Loss: 5.1171875 | Current Suffix: Hua Kraken Eaton
Iteration: 281 | Loss: 7.44921875 | Current Suffix: Hua Kraken Sydney
Iteration: 282 | Loss: 9.5625 | Current Suffix: Hua Kraken Ireland
Iteration: 283 | Loss: 12.6484375 | Current Suffix: Gins Kraken Ireland
Iteration: 284 | Loss: 11.515625 | Current Suffix: Ares Kraken Ireland
Iteration: 285 | Loss: 5.66015625 | Current Suffix: Cao Kraken Ireland
Iteration: 286 | Loss: 4.40625 | Current Suffix: Cao Kraken Oslo
Iteration: 287 | Loss: 6.34375 | Current Suffix:cham Kraken Oslo
Iteration: 288 | Loss: 6.15625 | Current Suffix:cham Kraken Stockholm
Iteration: 289 | Loss: 10.3046875 | Current Suffix: Karin Kraken Stockholm
Iteration: 290 | Loss: 6.12109375 | Current Suffix: Tsukuyomi Kraken Stockholm
Iteration: 291 | Loss: 9.1796875 | Current Suffix: Sinai Kraken Stockholm
Iteration: 292 | Loss: 12.7578125 | Current Suffix: Sinai Kraken Ottawa
Iteration: 293 | Loss: 7.3984375 | Current Suffix: Sinai Kraken Ankara
Iteration: 294 | Loss: 7.29296875 | Current Suffix: Sinai Kraken Princeton
Iteration: 295 | Loss: 6.2578125 | Current Suffix: Sinai Kraken Helsinki
Iteration: 296 | Loss: 9.359375 | Current Suffix: Meow Kraken Helsinki
Iteration: 297 | Loss: 8.859375 | Current Suffix: Phoenix Kraken Helsinki
Iteration: 298 | Loss: 5.92578125 | Current Suffix: Ples Kraken Helsinki
Iteration: 299 | Loss: 2.8671875 | Current Suffix: Cao Kraken Helsinki
Iteration: 300 | Loss: 7.234375 | Current Suffix: Braun Kraken Helsinki
Iteration: 301 | Loss: 2.8671875 | Current Suffix: Cao Kraken Helsinki
Iteration: 302 | Loss: 7.234375 | Current Suffix: Braun Kraken Helsinki
Iteration: 303 | Loss: 2.8671875 | Current Suffix: Cao Kraken Helsinki
Iteration: 304 | Loss: 7.234375 | Current Suffix: Braun Kraken Helsinki
Iteration: 305 | Loss: 2.8671875 | Current Suffix: Cao Kraken Helsinki
Iteration: 306 | Loss: 7.3046875 | Current Suffix: Courier Kraken Helsinki
Iteration: 307 | Loss: 5.92578125 | Current Suffix: Ples Kraken Helsinki
Iteration: 308 | Loss: 7.234375 | Current Suffix: Braun Kraken Helsinki
Iteration: 309 | Loss: 5.74609375 | Current Suffix: Quan Kraken Helsinki
Iteration: 310 | Loss: 5.078125 | Current Suffix: Bei Kraken Helsinki
Iteration: 311 | Loss: 5.92578125 | Current Suffix: Ples Kraken Helsinki
Iteration: 312 | Loss: 6.3515625 | Current Suffix: Fei Kraken Helsinki
Iteration: 313 | Loss: 8.7265625 | Current Suffix: Shan Kraken Helsinki
Iteration: 314 | Loss: 10.765625 | Current Suffix: Shan Kraken Finland
Iteration: 315 | Loss: 7.984375 | Current Suffix: Shan Kraken Osaka
Iteration: 316 | Loss: 8.390625 | Current Suffix: Sana Kraken Osaka
Iteration: 317 | Loss: 10.3984375 | Current Suffix: Sana Kraken Bam
Iteration: 318 | Loss: 10.5 | Current Suffix: Sana Kraken Schwarz
Iteration: 319 | Loss: 10.390625 | Current Suffix: Sana Kraken\\\\\\\\\\\\\\\\
Iteration: 320 | Loss: 7.46484375 | Current Suffix: Yamato Kraken\\\\\\\\\\\\\\\\
Iteration: 321 | Loss: 6.53125 | Current Suffix: Yamato Kraken Tripoli
Iteration: 322 | Loss: 6.89453125 | Current Suffix: Yamato Kraken Prague
Iteration: 323 | Loss: 6.96875 | Current Suffix: Yamato Kraken Stockholm
Iteration: 324 | Loss: 9.1875 | Current Suffix: Yamato Kraken Norway
Iteration: 325 | Loss: 8.3984375 | Current Suffix: Yamato Kraken Irma
Iteration: 326 | Loss: 5.59765625 | Current Suffix: Yamato Kraken Chattanooga
Iteration: 327 | Loss: 11.078125 | Current Suffix:ouf Kraken Chattanooga
Iteration: 328 | Loss: 11.890625 | Current Suffix:ouf Kraken Mumbai
Iteration: 329 | Loss: 19.0625 | Current Suffix:ouf Kraken Panama
Iteration: 330 | Loss: 10.484375 | Current Suffix:ouf Kraken Kiev
Iteration: 331 | Loss: 6.5546875 | Current Suffix: Gad Kraken Kiev
Iteration: 332 | Loss: 8.1328125 | Current Suffix: Mug Kraken Kiev
Iteration: 333 | Loss: 9.3984375 | Current Suffix: Fei Kraken Kiev
Iteration: 334 | Loss: 7.359375 | Current Suffix:hof Kraken Kiev
Iteration: 335 | Loss: 7.22265625 | Current Suffix: Ares Kraken Kiev
Iteration: 336 | Loss: 10.4375 | Current Suffix: Ares Kraken Crimea
Iteration: 337 | Loss: 6.23828125 | Current Suffix: Ares Kraken Helsinki
Iteration: 338 | Loss: 6.3515625 | Current Suffix: Fei Kraken Helsinki
Iteration: 339 | Loss: 8.7265625 | Current Suffix: Shan Kraken Helsinki
Iteration: 340 | Loss: 8.171875 | Current Suffix: Shan Kraken Nova
Iteration: 341 | Loss: 7.984375 | Current Suffix: Shan Kraken Missouri
Iteration: 342 | Loss: 12.5234375 | Current Suffix: Shan Kraken Cologne
Iteration: 343 | Loss: 8.15625 | Current Suffix: Shan Kraken Luxembourg
Iteration: 344 | Loss: 7.21875 | Current Suffix: Shan Kraken Autumn
Iteration: 345 | Loss: 9.4453125 | Current Suffix: Shan Kraken Paris
Iteration: 346 | Loss: 10.2890625 | Current Suffix: Shan Kraken Andromeda
Iteration: 347 | Loss: 6.828125 | Current Suffix: Shan Kraken Peru
Iteration: 348 | Loss: 7.4921875 | Current Suffix: Shan Kraken Mumbai
Iteration: 349 | Loss: 7.51953125 | Current Suffix: Shan Kraken Gujarat
Iteration: 350 | Loss: 8.9765625 | Current Suffix: Shan Kraken Toro
Iteration: 351 | Loss: 8.171875 | Current Suffix: Shan Kraken Nova
Iteration: 352 | Loss: 8.421875 | Current Suffix: Shan Kraken Norfolk
Iteration: 353 | Loss: 5.7734375 | Current Suffix: Guan Kraken Norfolk
Iteration: 354 | Loss: 9.59375 | Current Suffix: Guan Kraken Greece
Iteration: 355 | Loss: 4.171875 | Current Suffix: Guan Kraken Salem
Iteration: 356 | Loss: 7.90234375 | Current Suffix: Guan Kraken Dubai
Iteration: 357 | Loss: 4.484375 | Current Suffix: Guan Kraken Bahrain
Iteration: 358 | Loss: 4.46484375 | Current Suffix: Guan Kraken Bangkok
Iteration: 359 | Loss: 5.4609375 | Current Suffix: Guan Kraken Honolulu
Iteration: 360 | Loss: 8.3125 | Current Suffix: Guan Kraken Ajax
Iteration: 361 | Loss: 4.171875 | Current Suffix: Guan Kraken Salem
Iteration: 362 | Loss: 7.69921875 | Current Suffix: Guan Kraken Halifax
Iteration: 363 | Loss: 5.7734375 | Current Suffix: Guan Kraken Norfolk
Iteration: 364 | Loss: 4.67578125 | Current Suffix: Guan Kraken Scotland
Iteration: 365 | Loss: 4.46484375 | Current Suffix: Guan Kraken Bangkok
Iteration: 366 | Loss: 4.40625 | Current Suffix: Guan Kraken Singapore
Iteration: 367 | Loss: 15.96875 | Current Suffix: Guan Kraken NX
Iteration: 368 | Loss: 8.4375 | Current Suffix: Guan Kraken Cherokee
Iteration: 369 | Loss: 8.53125 | Current Suffix: Guan Kraken Jakarta
Iteration: 370 | Loss: 7.81640625 | Current Suffix: Guan Kraken Fiji
Iteration: 371 | Loss: 5.7421875 | Current Suffix: Guan Kraken Samoa
Iteration: 372 | Loss: 6.3984375 | Current Suffix: Guan Kraken Iceland
Iteration: 373 | Loss: 5.9375 | Current Suffix: Guan Kraken Oslo
Iteration: 374 | Loss: 11.6875 | Current Suffix: Guan Kraken Toro
Iteration: 375 | Loss: 3.779296875 | Current Suffix: Guan Kraken Madrid
Iteration: 376 | Loss: 2.81640625 | Current Suffix: Cao Kraken Madrid
Iteration: 377 | Loss: 3.943359375 | Current Suffix: Cao Kraken Catalonia
Iteration: 378 | Loss: 3.8828125 | Current Suffix: Cao Kraken Romney
Iteration: 379 | Loss: 3.591796875 | Current Suffix: Cao Kraken Hollande
Iteration: 380 | Loss: 2.81640625 | Current Suffix: Cao Kraken Madrid
Iteration: 381 | Loss: 5.33984375 | Current Suffix: Blanc Kraken Madrid
Iteration: 382 | Loss: 6.54296875 | Current Suffix: Gins Kraken Madrid
Iteration: 383 | Loss: 13.234375 | Current Suffix: Spice Kraken Madrid
Iteration: 384 | Loss: 8.0234375 | Current Suffix: River Kraken Madrid
Iteration: 385 | Loss: 9.125 | Current Suffix: Bok Kraken Madrid
Iteration: 386 | Loss: 7.8046875 | Current Suffix: Chao Kraken Madrid
Iteration: 387 | Loss: 13.109375 | Current Suffix: Chao Kraken Catalonia
Iteration: 388 | Loss: 4.6484375 | Current Suffix: Guan Kraken Catalonia
Iteration: 389 | Loss: 3.779296875 | Current Suffix: Guan Kraken Madrid
Iteration: 390 | Loss: 4.6484375 | Current Suffix: Guan Kraken Catalonia
Iteration: 391 | Loss: 3.779296875 | Current Suffix: Guan Kraken Madrid
Iteration: 392 | Loss: 7.0234375 | Current Suffix: Guan Kraken Romero
Iteration: 393 | Loss: 3.380859375 | Current Suffix: Guan Kraken Antonio
Iteration: 394 | Loss: 6.26953125 | Current Suffix: Guan Kraken Milan
Iteration: 395 | Loss: 7.0234375 | Current Suffix: Guan Kraken Romero
Iteration: 396 | Loss: 3.380859375 | Current Suffix: Guan Kraken Antonio
Iteration: 397 | Loss: 6.4375 | Current Suffix: Guan Kraken Tripoli
Iteration: 398 | Loss: 6.328125 | Current Suffix: Fenrir Kraken Tripoli
Iteration: 399 | Loss: 7.2734375 | Current Suffix: Fenrir Kraken Nokia
Iteration: 400 | Loss: 6.296875 | Current Suffix: Fenrir Shiva Nokia
Iteration: 401 | Loss: 8.1171875 | Current Suffix: Fenrir Shiva Indonesia
Iteration: 402 | Loss: 20.171875 | Current Suffix: Shan Shiva Indonesia
Iteration: 403 | Loss: 10.6875 | Current Suffix: Shan Shiva Mumbai
Iteration: 404 | Loss: 12.0625 | Current Suffix: Shan Shiva Gujarat
Iteration: 405 | Loss: 9.453125 | Current Suffix: Shan Cerberus Gujarat
Iteration: 406 | Loss: 10.609375 | Current Suffix: Shan Cerberus Oslo
